    4087,   0.786486,   0.576146,  -0.022890
    4102,   0.735335,   0.462980,   0.061466
    4118,   0.144235,   0.843374,  -0.278642
    4133,   0.174754,   0.890008,  -0.264970
    4149,   0.191113,   0.845083,  -0.067936
    4165,  -0.048404,   1.091436,   0.078801
    4180,  -0.091864,   1.263566,   0.164256
    4196,  -0.219801,   1.317280,   0.275346
    4211,  -0.632180,   1.428127,   0.577611
    4227,  -0.654886,   1.436672,   0.576756
    4243,  -0.480559,   1.382226,   0.579930
    4258,  -0.431240,   1.330220,   0.527559
    4274,  -0.418788,   1.161753,   0.393029
    4290,  -0.395959,   1.066288,   0.296466
    4305,  -0.408777,   0.965574,   0.159861
    4321,  -0.441006,   0.906855,   0.123970
    4336,  -0.452237,   0.863395,   0.138375
    4352,  -0.388268,   0.840933,   0.124947
    4368,  -0.316975,   0.749374,   0.207715
    4383,  -0.189037,   0.701276,   0.349570
    4399,   0.018739,   0.624611,   0.612525
    4414,   0.253983,   0.376061,   0.513764
    4430,   0.498505,   0.040591,   0.143502
    4446,   0.459195,  -0.161326,   0.062199
    4461,   1.019044,  -1.201428,  -0.116767
    4477,   1.406519,  -0.317341,  -0.107001
    4493,   1.094488,  -0.269487,  -0.034731
    4508,   1.624184,  -0.417201,  -0.002258
    4524,   2.276933,  -0.656961,   0.163767
    4540,   2.426357,  -0.964109,  -0.025697
    4555,   1.810352,  -1.212415,   0.050235
    4571,   0.681133,  -0.634743,  -0.266679
    4586,   0.873039,  -0.368614,  -0.343100
    4602,   1.341085,  -0.453092,  -0.353354
    4618,   1.363181,  -0.733138,  -0.069279
    4633,   1.207532,  -0.721785,   0.049258
    4649,   0.899530,  -0.484099,   0.258255
    4665,   0.808582,  -0.339803,   0.365684
    4680,   0.656107,  -0.506073,   0.431850
    4696,   0.508515,  -0.771715,   0.246048
    4711,   0.502167,  -0.773668,   0.239700
    4727,   0.495086,  -0.774400,   0.236770
    4743,   0.322957,  -1.032961,   0.237258
    4758,   0.211133,  -1.095465,   0.329793
    4774,   0.133736,  -1.078862,   0.423549
    4790,   0.053409,  -1.094244,   0.547580
    4805,   0.023622,  -1.150766,   0.632424
    4821,   0.085760,  -1.257096,   0.708112
    4836,   0.172313,  -1.302753,   0.810047
    4852,   0.387170,  -1.333272,   0.623024
    4868,   0.464445,  -1.377098,   0.498505
    4883,   0.455533,  -1.242324,   0.420619
    4899,   0.374840,  -0.767076,   0.443325
    4915,   0.340536,  -0.516816,   0.456632
    4930,   0.364951,  -0.271196,   0.564793
    4946,   0.412440,  -0.033877,   0.680767
    4961,   0.353476,  -0.123482,   0.357871
    4977,   0.299274,  -0.156931,  -0.031313
    4993,   0.239456,  -0.038149,   0.064884
    5008,   0.290240,   0.087957,   0.076115
    5024,   3.654337,  -0.450528,  -0.882195
    5040,   0.440273,  -0.694073,   0.313923
    5055,   0.397424,  -0.115180,   0.320759
    5071,   0.450406,   0.722883,  -0.338949
    5086,   0.540255,   0.734237,  -0.343344
    5102,   0.384362,   0.708845,   0.052554
    5118,   0.386681,   1.026735,   0.128365
    5133,   0.377159,   1.201795,   0.061466
    5149,   0.312458,   1.230727,   0.094793
