You entered a buffer length of 3
RAW, 0.053531, 0.993286, -0.259354, AVG ,0.093084, 0.941077, -0.280066
RAW, 0.058414, 1.050052, -0.254593, AVG ,0.064192, 0.991129, -0.264196
RAW, 0.069523, 1.083745, -0.219435, AVG ,0.060489, 1.042361, -0.244461
RAW, 0.047549, 1.058109, -0.201123, AVG ,0.058495, 1.063969, -0.225050
RAW, 0.023622, 1.018312, -0.190991, AVG ,0.046898, 1.053389, -0.203850
RAW, -0.010193, 0.988647, -0.208082, AVG ,0.020326, 1.021689, -0.200065
RAW, -0.053531, 0.989623, -0.224928, AVG ,-0.013367, 0.998861, -0.208000
RAW, -0.089666, 1.025514, -0.221632, AVG ,-0.051130, 1.001261, -0.218214
RAW, -0.121284, 1.017579, -0.220167, AVG ,-0.088160, 1.010905, -0.222242
RAW, -0.136544, 0.939205, -0.246048, AVG ,-0.115831, 0.994099, -0.229282
RAW, -0.192334, 0.844229, -0.214063, AVG ,-0.150054, 0.933671, -0.226759
RAW, -0.203565, 0.781847, -0.268632, AVG ,-0.177481, 0.855094, -0.242914
RAW, -0.256180, 0.907221, -0.199658, AVG ,-0.217360, 0.844432, -0.227451
RAW, -0.428066, 0.874016, 0.059757, AVG ,-0.295937, 0.854361, -0.136178
RAW, -0.511811, 0.844961, 0.095038, AVG ,-0.398686, 0.875399, -0.014954
RAW, -0.505463, 0.861442, 0.044619, AVG ,-0.481780, 0.860140, 0.066471
RAW, -0.468962, 0.966307, 0.115180, AVG ,-0.495412, 0.890903, 0.084946
RAW, -0.439053, 1.031008, 0.094793, AVG ,-0.471159, 0.952919, 0.084864
RAW, -0.470671, 0.981688, 0.058414, AVG ,-0.459562, 0.993001, 0.089462
RAW, -0.581029, 0.858024, 0.043154, AVG ,-0.496918, 0.956907, 0.065454
RAW, -0.697613, 0.709821, 0.039248, AVG ,-0.583104, 0.849844, 0.046939
RAW, -0.754868, 0.645120, 0.070134, AVG ,-0.677837, 0.737655, 0.050845
RAW, -0.743881, 0.642068, 0.124825, AVG ,-0.732121, 0.665670, 0.078069
RAW, -0.717268, 0.639382, 0.112006, AVG ,-0.738672, 0.642190, 0.102322
RAW, -0.730208, 0.640359, 0.114082, AVG ,-0.730452, 0.640603, 0.116971
RAW, -0.771470, 0.616920, 0.116157, AVG ,-0.739649, 0.632220, 0.114082
RAW, -0.800281, 0.558811, 0.158762, AVG ,-0.767320, 0.605363, 0.129667
RAW, -0.787463, 0.524019, 0.162791, AVG ,-0.786405, 0.566583, 0.145903
RAW, -0.782335, 0.512788, 0.146921, AVG ,-0.790026, 0.531873, 0.156158
RAW, -0.752670, 0.523530, 0.130318, AVG ,-0.774156, 0.520112, 0.146677
RAW, -0.663432, 0.579930, 0.062931, AVG ,-0.732812, 0.538749, 0.113390
RAW, -0.645608, 0.617286, 0.054752, AVG ,-0.687237, 0.573582, 0.082667
RAW, -0.558933, 0.714826, 0.017762, AVG ,-0.622658, 0.637347, 0.045148
RAW, -0.458585, 0.792956, 0.006897, AVG ,-0.554375, 0.708356, 0.026470
RAW, -0.426723, 0.862540, 0.058903, AVG ,-0.481414, 0.790107, 0.027854
RAW, -0.415858, 0.944332, -0.014832, AVG ,-0.433722, 0.866609, 0.016989
RAW, -0.302326, 1.091925, -0.004212, AVG ,-0.381636, 0.966266, 0.013286
RAW, -0.204419, 1.244522, 0.003235, AVG ,-0.307534, 1.093593, -0.005270
RAW, -0.118354, 1.242813, 0.026308, AVG ,-0.208366, 1.193087, 0.008444
RAW, -0.058903, 1.148202, 0.011414, AVG ,-0.127225, 1.211846, 0.013652
RAW, 0.001648, 1.026125, -0.043643, AVG ,-0.058536, 1.139047, -0.001974
RAW, 0.083928, 1.007203, -0.011658, AVG ,0.008891, 1.060510, -0.014629
RAW, 0.142770, 1.052982, -0.083440, AVG ,0.076115, 1.028770, -0.046247
RAW, 0.153269, 1.088751, -0.128731, AVG ,0.126656, 1.049645, -0.074610
RAW, 0.148263, 0.934933, -0.184521, AVG ,0.148101, 1.025555, -0.132231
RAW, 0.148752, 0.754135, -0.273271, AVG ,0.150095, 0.925940, -0.195508
RAW, 0.138375, 0.703351, -0.339193, AVG ,0.145130, 0.797473, -0.265662
RAW, 0.290728, 0.770616, -0.281084, AVG ,0.192618, 0.742701, -0.297849
RAW, 0.488616, 0.849112, -0.248001, AVG ,0.305906, 0.774360, -0.289426
RAW, 0.562107, 0.804798, -0.268754, AVG ,0.447150, 0.808175, -0.265946
RAW, 0.540866, 0.688824, -0.243850, AVG ,0.530530, 0.780911, -0.253535
RAW, 0.540743, 0.668559, -0.213819, AVG ,0.547905, 0.720727, -0.242141
RAW, 0.655863, 0.717390, -0.234084, AVG ,0.579157, 0.691591, -0.230584
RAW, 0.792956, 0.728865, -0.256302, AVG ,0.663187, 0.704938, -0.234735
RAW, 0.893304, 0.704694, -0.340902, AVG ,0.780708, 0.716983, -0.277096
RAW, 0.899286, 0.655130, -0.362876, AVG ,0.861849, 0.696230, -0.320027
RAW, 0.855826, 0.592382, -0.354941, AVG ,0.882805, 0.650735, -0.352906
RAW, 0.803455, 0.511933, -0.368858, AVG ,0.852856, 0.586482, -0.362225
RAW, 0.794421, 0.451749, -0.392419, AVG ,0.817901, 0.518688, -0.372073
RAW, 0.906488, 0.408777, -0.262284, AVG ,0.834788, 0.457486, -0.341187
RAW, 0.996704, 0.283281, -0.201489, AVG ,0.899204, 0.381269, -0.285397
RAW, 1.078374, 0.213331, -0.197339, AVG ,0.993855, 0.301796, -0.220371
RAW, 1.018068, 0.209791, -0.302081, AVG ,1.031049, 0.235468, -0.233636
RAW, 0.895135, 0.246536, -0.331502, AVG ,0.997192, 0.223219, -0.276974
RAW, 0.839224, 0.272661, -0.313068, AVG ,0.917476, 0.242996, -0.315550
RAW, 0.826650, 0.158396, -0.288042, AVG ,0.853670, 0.225864, -0.310871
RAW, 0.914301, 0.049869, -0.311237, AVG ,0.860058, 0.160309, -0.304116
RAW, 0.972166, -0.009827, -0.291094, AVG ,0.904372, 0.066146, -0.296791
RAW, 1.045657, -0.056583, -0.268510, AVG ,0.977375, -0.005514, -0.290280
RAW, 1.105963, -0.167796, -0.210279, AVG ,1.041262, -0.078069, -0.256628
RAW, 1.020875, -0.178661, -0.147531, AVG ,1.057498, -0.134347, -0.208773
RAW, 0.965452, -0.076482, -0.112739, AVG ,1.030763, -0.140980, -0.156850
RAW, 0.977293, -0.127999, -0.196484, AVG ,0.987873, -0.127714, -0.152251
RAW, 0.995605, -0.217359, -0.282793, AVG ,0.979450, -0.140613, -0.197339
RAW, 1.028810, -0.072941, -0.351279, AVG ,1.000569, -0.139433, -0.276852
RAW, 1.014527, 0.024965, -0.332357, AVG ,1.012981, -0.088445, -0.322143
RAW, 0.896722, 0.000916, -0.231887, AVG ,0.980020, -0.015687, -0.305174
RAW, 0.854361, -0.066105, -0.348471, AVG ,0.921870, -0.013408, -0.304238
RAW, 0.914790, -0.118843, -0.515351, AVG ,0.888624, -0.061344, -0.365236
RAW, 0.949338, -0.211133, -0.532564, AVG ,0.906163, -0.132027, -0.465462
RAW, 1.068119, -0.203321, -0.503632, AVG ,0.977416, -0.177766, -0.517182
RAW, 1.067021, -0.214185, -0.355551, AVG ,1.028159, -0.209546, -0.463916
RAW, 1.225111, -0.113838, -0.266801, AVG ,1.120084, -0.177115, -0.375328
RAW, 1.276750, -0.103095, -0.377770, AVG ,1.189627, -0.143706, -0.333374
RAW, 1.104377, -0.088934, -0.416590, AVG ,1.202079, -0.101956, -0.353720
RAW, 1.036379, 0.050845, -0.494964, AVG ,1.139169, -0.047061, -0.429775
RAW, 1.045901, 0.196850, -0.521455, AVG ,1.062219, 0.052920, -0.477670
RAW, 0.970945, 0.261552, -0.489837, AVG ,1.017742, 0.169749, -0.502085
RAW, 0.904657, 0.328572, -0.444302, AVG ,0.973834, 0.262325, -0.485198
RAW, 0.910029, 0.349326, -0.514130, AVG ,0.928544, 0.313150, -0.482756
RAW, 0.841421, 0.332723, -0.629250, AVG ,0.885369, 0.336874, -0.529227
RAW, 0.662577, 0.369102, -0.664652, AVG ,0.804676, 0.350384, -0.602677
RAW, 0.603736, 0.415736, -0.729598, AVG ,0.702578, 0.372520, -0.674500
RAW, 0.584936, 0.499237, -0.778551, AVG ,0.617083, 0.428025, -0.724267
RAW, 0.435390, 0.569554, -0.826772, AVG ,0.541354, 0.494842, -0.778307
RAW, 0.312336, 0.599219, -0.853140, AVG ,0.444221, 0.556003, -0.819488
RAW, 0.234206, 0.560642, -0.819691, AVG ,0.327311, 0.576472, -0.833201
RAW, 0.169261, 0.565037, -0.738143, AVG ,0.238601, 0.574966, -0.803658
RAW, 0.093573, 0.564427, -0.720686, AVG ,0.165680, 0.563369, -0.759507
RAW, -0.054996, 0.596167, -0.764268, AVG ,0.069279, 0.575210, -0.741032
RAW, -0.002747, 0.738876, -0.751206, AVG ,0.011943, 0.633157, -0.745387
